Date,PS_incoming,PS_feed_A,PS_feed_B,PS_feed_TS,PS_feed_VS,FW_intake_new,FW_intake_old,FW_grit_light,FW_grit_heavy,FW_grit_out,Treated_FW,FW_Feed_A,FW_Feed_B,FW_Feed_TS,FW_Feed_VS,Dig_Feed_A,Dig_Feed_B,Dig_A_Temp,Dig_A_TS,Dig_A_VS,Dig_B_Temp,Dig_B_TS,Dig_B_VS,Dig_Dewater,Dig_DD_A,Dig_DD_B,Biogas_prod
2019.6.1,8,0,0,0.0571,0.4749,155.67,0,0,0,0,0,0,0,0.0866,0.8343,0,0,39.6,0.0328,0.6324,39.7,0.0318,0.6553,319,138,133,7276
2019.6.2,99,22,29,0.0571,0.4749,0,0,2,1.8,0,55.67,22,20,0.0866,0.8343,44,49,40.6,0.0328,0.6324,40.6,0.0318,0.6553,281,126,127,7192
2019.6.3,312,75,61,0.0571,0.4749,37.3,0,9.6,1.85,12.25,127.3,133,120,0.0866,0.8343,208,181,40.1,0.0328,0.6324,40.1,0.0318,0.6553,577,232,232,18123
2019.6.4,367,80,96,0.0788,0.7051,156.46,0,14.2,2.7,18.15,176.46,160,160,0.0850,0.8741,240,256,39.4,0.0352,0.5249,39.4,0.0354,0.5487,506,259,296,24325
2019.6.5,475,102,99,0.0788,0.7051,212.82,0,20.6,3,22.56,217.82,162,164,0.0850,0.8741,264,263,39.6,0.0352,0.5249,39.7,0.0354,0.5487,615,282,242,29453
2019.6.6,628,110,97,0.0788,0.7051,176.05,0,14.1,2.4,20.62,151.05,156,156,0.0850,0.8741,266,253,40.1,0.0352,0.5249,40,0.0354,0.5487,578,297,252,30925
2019.6.7,425,121,122,0.0788,0.7051,0,0,18.3,2.2,0,165,139,147,0.0850,0.8741,260,269,40,0.0352,0.5249,40,0.0354,0.5487,588,304,288,29649
2019.6.8,478,124,116,0.0788,0.7051,270.56,42.46,16.2,3.4,39.65,218.02,151,146,0.0850,0.8741,275,262,39.1,0.0352,0.5249,39.2,0.0354,0.5487,583,316,265,28700
2019.6.9,528,122,102,0.0788,0.7051,239.11,0,17.2,3.7,21.83,229.11,180,180,0.0850,0.8741,302,282,39.2,0.0352,0.5249,39.4,0.0354,0.5487,564,271,243,32119
2019.6.10,486,115,137,0.0550,0.7131,171.37,0,16,3.9,21.06,211.37,158,160,0.0835,0.8425,273,297,39.3,0.0352,0.5249,39.4,0.0354,0.5487,475,289,243,31153
2019.6.11,476,116,124,0.0532,0.7119,181.47,0,7,2,19.81,121.47,163,160,0.0835,0.8425,279,284,38.4,0.0356,0.5448,38.5,0.0354,0.5411,584,304,269,29476
2019.6.12,287,75,69,0.0532,0.7119,82.94,0,16.4,3.15,13.56,207.94,204,192,0.0835,0.8425,279,261,38,0.0356,0.5448,38.2,0.0354,0.5411,386,296,230,24074
2019.6.13,441,97,99,0.0532,0.7119,198.83,0,9.1,2.1,20.67,113.83,169,157,0.0835,0.8425,266,256,38.3,0.0356,0.5448,38.6,0.0354,0.5411,533,263,245,28315
2019.6.14,433,82,95,0.0532,0.7119,0,0,7.2,1.9,0,90,176,180,0.0835,0.8425,258,275,38.3,0.0356,0.5448,38.3,0.0354,0.5411,574,310,264,28647
2019.6.15,696,55,78,0.0532,0.7119,235.46,47.43,21.2,3.7,24.6,242.92,156,157,0.0835,0.8425,211,235,37.7,0.0356,0.5448,37.7,0.0354,0.5411,399,220,231,26423
2019.6.16,198,31,40,0.0532,0.7119,236.78,0,15.7,3.9,21.54,191.78,167,170,0.0835,0.8425,198,210,37.3,0.0356,0.5448,37.3,0.0354,0.5411,395,197,200,27044
2019.6.17,376,65,75,0.0532,0.7119,187.31,0,19.75,3.4,22.73,217.31,156,156,0.0835,0.8425,221,231,37,0.0356,0.5448,37,0.0354,0.5411,375,176,167,26115
2019.6.18,20,2,10,0.0507,0.6641,176.44,0,17.1,2.1,19.31,191.44,142,154,0.0835,0.8425,144,164,36.6,0.0357,0.4469,36.6,0.0354,0.5411,371,173,136,24544
2019.6.19,9,0,0,0.0507,0.6641,214.22,0,18.9,3,25.19,224.22,147,147,0.0906,0.8687,147,147,37.1,0.0357,0.4469,37.3,0.0357,0.4766,397,103,262,24846
2019.6.20,168,24,18,0.0507,0.6641,187.26,0,20.2,3,21.83,212.26,127,125,0.0906,0.8687,151,143,38.4,0.0357,0.4469,38.5,0.0357,0.4766,354,259,110,22680
2019.6.21,207,55,57,0.0507,0.6641,0,0,0,0,0,0,115,119,0.0906,0.8687,170,176,39.6,0.0357,0.4469,39.6,0.0357,0.4766,513,220,192,23351
2019.6.22,367,66,84,0.0507,0.6641,274.42,45.21,23,3.9,31.93,264.63,133,124,0.0906,0.8687,199,208,40,0.0357,0.4469,39.9,0.0357,0.4766,589,190,261,24005
2019.6.23,517,91,90,0.0507,0.6641,204.82,0,21.6,5.1,21.61,259.82,163,164,0.0906,0.8687,254,254,39.6,0.0357,0.4469,39.6,0.0357,0.4766,636,285,237,28838
2019.6.24,625,115,110,0.0685,0.6737,178.5,0,16.5,3.4,24.06,178.5,151,153,0.0878,0.8744,266,263,38.9,0.0364,0.4819,39.1,0.0336,0.5691,683,308,292,28007
2019.6.25,789,71,104,0.0685,0.6737,125.57,0,10.5,2.4,20.67,125.57,151,152,0.0878,0.8744,222,256,38.5,0.0364,0.4819,38.6,0.0336,0.5691,411,265,137,26980
2019.6.26,688,60,60,0.0763,0.7161,183.83,0,9.8,3,17.81,178.83,172,172,0.0828,0.8423,232,232,37.8,0.0364,0.4819,37.8,0.0336,0.5691,445,155,218,27204
2019.6.27,604,67,74,0.0763,0.7161,171.71,0,10.2,2.2,14.53,151.71,148,180,0.0828,0.8423,215,254,37,0.0364,0.4819,37,0.0336,0.5691,494,176,224,26247
2019.6.28,117,42,23,0.0763,0.7161,0,0,0,0,0,0,142,142,0.0828,0.8423,184,165,36.8,0.0364,0.4819,36.7,0.0336,0.5691,571,239,267,22880
2019.6.29,355,32,53,0.0763,0.7161,287.77,45.46,13.8,4.1,15.38,263.23,133,149,0.0828,0.8423,165,202,36.5,0.0364,0.4819,36.5,0.0336,0.5691,549,273,212,19747
2019.6.30,802,64,81,0.0763,0.7161,221.04,0,14.4,3.93,21.22,221.04,141,142,0.0828,0.8423,205,223,37.3,0.0364,0.4819,37.2,0.0336,0.5691,548,207,267,20127
2019.7.1,532,118,109,0.0754,0.7258,184.09,0,7.45,2.8,15.65,154.09,138,155,0.0820,0.8675,256,264,37.9,0.0360,0.5066,37.8,0.0345,0.5409,538,266,235,23909
2019.7.2,465,115,112,0.0754,0.7258,194.34,0,9.8,2.7,14,184.34,118,134,0.0871,0.8615,233,246,38,0.0360,0.5066,37.7,0.0345,0.5409,511,211,248,24260
2019.7.3,503,108,107,0.0754,0.7258,173.11,0,9.4,2.8,10.96,153.11,110,140,0.0871,0.8615,218,247,37.3,0.0360,0.5066,37,0.0345,0.5409,546,271,218,23709
2019.7.4,384,92,79,0.0754,0.7258,164.95,0,7.9,1.7,14.7,124.95,107,112,0.0871,0.8615,199,191,37.5,0.0360,0.5066,37.3,0.0345,0.5409,537,230,163,22329
2019.7.5,367,76,81,0.0754,0.7258,0,0,7.4,2,0,110,79,100,0.0871,0.8615,155,181,38.3,0.0360,0.5066,38.2,0.0345,0.5409,529,214,264,18855
2019.7.6,472,106,97,0.0754,0.7258,202.42,39.04,10.5,2.6,20.98,151.46,134,128,0.0871,0.8615,240,225,39.3,0.0360,0.5066,39.1,0.0345,0.5409,559,214,260,23251
2019.7.7,415,81,112,0.0754,0.7258,127.88,0,11.4,2.8,14.15,157.88,138,130,0.0871,0.8615,219,242,39.6,0.0360,0.5066,39.4,0.0345,0.5409,349,233,122,26416
2019.7.8,162,26,15,0.0763,0.7161,122.98,0,9.9,2.7,14.68,142.98,119,133,0.0937,0.8805,145,148,39.1,0.0358,0.5622,38.8,0.0345,0.5409,317,170,160,25095
2019.7.9,261,55,51,0.0763,0.7161,117.61,0,12.55,2.98,14.88,167.61,136,146,0.0937,0.8805,191,197,38.3,0.0358,0.5622,38.1,0.0361,0.5630,387,232,215,24849
2019.7.10,346,69,96,0.0763,0.7161,223.92,0,10.9,2.4,16.63,153.92,156,162,0.0937,0.8805,225,258,37.9,0.0358,0.5622,37.5,0.0361,0.5630,481,205,252,25640
2019.7.11,205,59,44,0.0763,0.7161,158.36,0,10.9,2.3,14.86,148.36,180,180,0.0937,0.8805,239,224,37.2,0.0358,0.5622,36.8,0.0361,0.5630,342,255,156,25619
2019.7.12,116,20,39,0.0763,0.7161,0,0,14.3,2,0,150,161,156,0.0937,0.8805,181,195,36.9,0.0358,0.5622,36.8,0.0361,0.5630,293,187,182,26176
2019.7.13,34,15,7,0.0917,0.7541,250.98,45.37,17.5,3.4,32.36,226.35,105,128,0.0937,0.8805,120,135,37.2,0.0358,0.5622,37.1,0.0361,0.5630,479,230,259,21797
2019.7.14,433,116,117,0.0917,0.7541,234.49,0,9.7,2.3,22.76,154.49,157,148,0.0839,0.8629,273,265,37.4,0.0355,0.5656,37.1,0.0356,0.5657,585,272,249,23823
2019.7.15,445,122,121,0.0749,0.7669,194.09,0,20.3,3.6,10.63,239.09,192,190,0.0839,0.8629,314,311,37.1,0.0355,0.5656,36.9,0.0356,0.5657,571,353,347,28851
2019.7.16,460,130,126,0.0749,0.7669,215.38,0,14.3,2.3,21.67,,155,158,0.0839,0.8629,285,284,37.3,0.0355,0.5656,37,0.0356,0.5657,442,305,272,29344
2019.7.17,367,92,116,0.0749,0.7669,0,0,0,0,0,180.38,132,136,0.0839,0.8629,224,252,36.7,0.0355,0.5656,36.4,0.0356,0.5657,456,292,277,26975
2019.7.18,381,95,112,0.0749,0.7669,172.58,0,13.9,2.5,21.55,172.58,153,148,0.0839,0.8629,248,260,36.7,0.0355,0.5656,36.6,0.0356,0.5657,562,307,272,26530
2019.7.19,377,114,103,0.0749,0.7669,0,0,16.5,2.6,0,165,137,141,0.0958,0.8589,251,244,37.7,0.0351,0.5606,37.5,0.0352,0.5567,555,298,247,26967
2019.7.20,422,111,101,0.0749,0.7669,327.56,44.33,21.18,3.7,40.36,246.89,152,149,0.0958,0.8589,263,250,38,0.0351,0.5606,37.8,0.0352,0.5567,517,223,271,27679
2019.7.21,445,102,115,0.0749,0.7669,246.64,0,18.3,3.7,20.15,226.64,156,155,0.0958,0.8589,258,270,37.9,0.0351,0.5606,37.6,0.0352,0.5567,476,345,259,28234
2019.7.22,390,107,116,0.0739,0.7170,200.87,0,18.2,3.1,22.25,210.87,160,160,0.0904,0.8587,267,276,37.5,0.0354,0.5797,37.3,0.0352,0.5567,467,234,252,28314
2019.7.23,373,103,102,0.0739,0.7170,175.14,0,13.8,4.2,22.79,185.14,135,137,0.0904,0.8587,238,239,37,0.0354,0.5797,36.8,0.0360,0.5455,544,270,273,27029
2019.7.24,509,102,109,0.0739,0.7170,208.94,0,16.5,3.1,23.6,208.94,164,168,0.0904,0.8587,266,277,37.1,0.0354,0.5797,36.9,0.0360,0.5455,566,273,250,27740
2019.7.25,392,95,110,0.0750,0.6950,196.56,0,9.2,1.7,23.06,116.56,151,160,0.0904,0.8587,246,270,38,0.0354,0.5797,37.8,0.0360,0.5455,495,279,243,29068
2019.7.26,405,113,137,0.0750,0.6950,0,0,15.5,2.6,0,180,145,137,0.0904,0.8587,258,274,38.9,0.0354,0.5797,38.8,0.0360,0.5455,532,299,267,28683
2019.7.27,443,83,104,0.0750,0.6950,279.27,45.67,17.1,2.9,34.08,214.94,143,150,0.0904,0.8587,226,254,39.4,0.0354,0.5797,39.3,0.0360,0.5455,522,292,223,29318
2019.7.28,449,85,83,0.0750,0.6950,221.18,0,13.7,2.5,18.79,191.18,144,143,0.0904,0.8587,229,226,38.9,0.0354,0.5797,38.6,0.0360,0.5455,528,220,266,28570
2019.7.29,507,86,92,0.0750,0.6950,173.33,0,16.9,2.95,18.6,203.33,150,163,0.0904,0.8587,236,255,38.2,0.0349,0.5707,38.1,0.0359,0.5730,516,305,251,28325
2019.7.30,542,100,116,0.0861,0.6609,126.13,0,11,2.3,19.01,136.13,156,156,0.0921,0.8649,256,272,37.8,0.0349,0.5707,37.6,0.0359,0.5730,522,239,193,29679
2019.7.31,541,87,96,0.0861,0.6609,222.08,0,21,2.9,17.28,242.08,156,162,0.0921,0.8649,243,258,37.1,0.0349,0.5707,37,0.0359,0.5730,526,251,259,28319
2019.8.1,431,68,86,0.0861,0.6609,184.16,0,11.4,3.1,22.07,134.16,106,128,0.0921,0.8649,174,214,37.4,0.0349,0.5707,37.1,0.0359,0.5730,359,163,167,25450
2019.8.2,7,0,0,0.0861,0.6609,0,0,13.2,2.03,0,120,128,127,0.0921,0.8649,128,127,37.3,0.0349,0.5707,37,0.0359,0.5730,507,129,203,23330
2019.8.3,152,25,39,0.0861,0.6609,287.86,44.14,17.4,3.8,33.91,232,180,168,0.0921,0.8649,205,207,37.7,0.0349,0.5707,37.6,0.0359,0.5730,435,204,191,26846
2019.8.4,245,57,39,0.0861,0.6609,210.34,0,15.6,3.3,19.02,200.34,148,157,0.0921,0.8649,205,196,38.2,0.0349,0.5707,38.1,0.0359,0.5730,453,221,184,27133
2019.8.5,410,68,82,0.0810,0.7374,141.99,0,18.3,3.1,19.19,191.99,140,144,0.0863,0.8501,208,226,37.7,0.0371,0.5724,37.6,0.0377,0.5732,519,194,206,26648
2019.8.6,420,55,69,0.0810,0.7374,193.3,0,12.9,3.7,21.27,153.3,137,138,0.0863,0.8501,192,207,37.2,0.0371,0.5724,37.1,0.0377,0.5732,463,253,197,24441
2019.8.7,424,75,68,0.0810,0.7374,137.15,0,18.1,3.1,20.19,197.15,144,144,0.0863,0.8501,219,212,36.6,0.0371,0.5724,36.6,0.0377,0.5732,503,220,204,25408
2019.8.8,165,31,32,0.0804,0.7425,190.46,0,7.7,1.2,22.19,100.46,150,159,0.0863,0.8501,181,191,36.6,0.0366,0.5733,36.5,0.0365,0.5691,504,179,223,25914
2019.8.9,277,49,46,0.0804,0.7425,0,0,17.3,2.8,0,165,151,143,0.0863,0.8501,200,189,36.2,0.0366,0.5733,36.2,0.0365,0.5691,530,236,249,25090
2019.8.10,433,82,77,0.0804,0.7425,297.44,42.35,20.8,3.4,35.87,249.79,171,172,0.0863,0.8501,253,249,36.3,0.0366,0.5733,36.4,0.0365,0.5691,503,288,257,26937
2019.8.11,388,72,69,0.0837,0.6236,220.57,0,15.5,2.6,21.89,190.57,131,134,0.0852,0.8477,203,203,36.7,0.0366,0.5733,36.6,0.0365,0.5691,544,229,246,25325
2019.8.12,456,88,95,0.0837,0.6236,163.62,0,14,2.8,21.56,163.62,143,143,0.0852,0.8477,231,238,37.8,0.0373,0.5797,37.7,0.0365,0.5697,511,269,216,26936
2019.8.13,495,101,98,0.0837,0.6236,196.94,0,14.4,2.8,19.06,181.94,143,144,0.0852,0.8477,244,242,38.7,0.0373,0.5797,38.8,0.0365,0.5697,525,323,241,28638
2019.8.14,550,106,109,0.0837,0.6236,196.03,0,11.8,3,17.82,166.03,144,143,0.0864,0.8646,250,252,39.5,0.0373,0.5797,39.6,0.0365,0.5697,481,253,206,29164
2019.8.15,649,111,106,0.0837,0.6236,169.33,0,15,2.7,14.87,179.33,143,144,0.0864,0.8646,254,250,40.4,0.0373,0.5797,40.4,0.0365,0.5697,531,275,229,29637
2019.8.16,665,75,88,0.0837,0.6236,0,0,11.3,2.3,0,110,143,144,0.0864,0.8646,218,232,41.3,0.0373,0.5797,41.2,0.0365,0.5697,505,255,253,29595
2019.8.17,631,110,112,0.0837,0.6236,288.66,44.61,22.8,3.6,36.37,248.27,143,144,0.0864,0.8646,253,256,42,0.0373,0.5797,41.9,0.0365,0.5697,618,226,251,28587
2019.8.18,628,112,100,0.0837,0.6236,184.26,0,9.7,2.6,21.81,144.26,144,144,0.0859,0.8518,256,244,42.5,0.0373,0.5797,42.5,0.0365,0.5697,676,335,301,29034
2019.8.19,674,101,104,0.0733,0.7279,166.82,0,12.4,1.3,17.25,161.82,115,105,0.0859,0.8518,216,209,42.6,0.0394,0.5602,42.5,0.0376,0.5641,501,331,292,22709
2019.8.20,664,108,112,0.0733,0.7279,139.47,0,17.4,2.9,17.19,179.47,144,143,0.0859,0.8518,252,255,42.3,0.0394,0.5602,42.3,0.0376,0.5641,474,329,290,27119
2019.8.21,676,112,115,0.0733,0.7279,200.62,0,16.1,2.8,20.73,190.62,144,144,0.0861,0.8424,256,259,42.4,0.0394,0.5602,42.4,0.0376,0.5641,489,220,238,26951
2019.8.22,661,111,118,0.0733,0.7279,196.61,0,9,1.9,18.26,106.61,142,143,0.0861,0.8424,253,261,42.9,0.0394,0.5602,42.6,0.0376,0.5641,380,142,143,28659
2019.8.23,696,118,103,0.0733,0.7279,0,0,15.6,2.8,0,200,135,144,0.0861,0.8424,253,247,42.5,0.0394,0.5602,42.4,0.0376,0.5641,371,208,171,29488
2019.8.24,570,79,83,0.0733,0.7279,270.77,44.25,8.7,3,35.73,165.02,99,100,0.0861,0.8424,178,183,42.5,0.0394,0.5602,42.3,0.0376,0.5641,476,220,238,24599
2019.8.25,659,103,102,0.0915,0.7051,189.33,0,12,3.2,10.64,189.33,143,144,0.0902,0.8544,246,246,41.8,0.0394,0.5602,41.6,0.0376,0.5641,524,229,205,27754
2019.8.26,660,97,106,0.0915,0.7051,132.27,0,10.6,2.6,16.39,172.27,137,144,0.0902,0.8544,234,250,42,0.0389,0.5587,41.8,0.0366,0.5561,553,323,280,27826
2019.8.27,616,93,103,0.0915,0.7051,152.01,0,11.2,2.7,14.51,162.01,143,144,0.0902,0.8544,236,247,42.8,0.0389,0.5587,42.7,0.0366,0.5561,602,281,214,29542
2019.8.28,567,120,104,0.0915,0.7051,162.77,0,6.3,2.7,15.99,122.77,144,144,0.0942,0.8566,264,248,42.5,0.0389,0.5587,42.4,0.0366,0.5561,647,283,309,27897
2019.8.29,521,126,139,0.0855,0.6845,69.85,0,6.3,3.9,0,159.85,147,144,0.0942,0.8566,273,283,42,0.0389,0.5587,41.8,0.0366,0.5561,500,338,282,24109
2019.8.30,498,134,121,0.0855,0.6845,0,0,6.2,1.2,0,85,152,156,0.0942,0.8566,286,277,41.9,0.0389,0.5587,41.7,0.0366,0.5561,554,285,279,29230
2019.8.31,543,126,110,0.0855,0.6845,247.59,45.23,10.7,3.55,22.03,157.82,143,107,0.0942,0.8566,269,217,41.8,0.0389,0.5587,41.6,0.0366,0.5561,580,292,249,25689
2019.9.1,555,122,121,0.0855,0.6845,219.73,0,17,3.9,17.42,233.23,143,144,0.0942,0.8566,265,265,42.1,0.0389,0.5587,42,0.0366,0.5561,515,321,248,27657
2019.9.2,558,120,129,0.0730,0.6813,187.16,0,12.5,2.8,19.57,187.16,144,143,0.0928,0.8509,264,272,42,0.0376,0.5465,42,0.0348,0.5487,780,312,262,28517
2019.9.3,561,135,146,0.0684,0.6659,191.44,0,15.8,3.66,19.36,207.94,144,150,0.0884,0.8468,279,296,41.4,0.0376,0.5465,41.3,0.0348,0.5487,724,455,453,28083
2019.9.4,409,86,111,0.0684,0.6659,200.24,0,12.1,2.46,20.07,160.24,144,144,0.0884,0.8468,230,255,41.6,0.0376,0.5465,41.5,0.0348,0.5487,312,360,281,28315
2019.9.5,8,0,6,0.0684,0.6659,189.02,0,10.9,2.7,13.11,139.02,132,144,0.0884,0.8468,132,150,43,0.0376,0.5465,43,0.0348,0.5487,0,0,0,26283
2019.9.6,8,0,6,0.0684,0.6659,0,0,19.2,2.5,0,195,118,120,0.0884,0.8468,118,126,42.8,0.0376,0.5465,42.7,0.0348,0.5487,295,108,111,21288
2019.9.7,348,100,91,0.0684,0.6659,272.19,40.34,14.8,3.3,40.57,187.53,144,144,0.0884,0.8468,244,235,42.2,0.0376,0.5465,42.1,0.0348,0.5487,548,260,349,24651
2019.9.8,482,156,142,0.0721,0.6661,194.17,0,13.2,2.6,21.21,144.17,143,143,0.0885,0.8577,299,285,42.2,0.0382,0.5396,42,0.0361,0.5280,605,223,291,27277
2019.9.9,578,136,157,0.0721,0.6661,169.55,0,17.4,3.75,18.61,199.55,144,143,0.0885,0.8577,280,300,42.9,0.0382,0.5396,42.8,0.0361,0.5280,616,315,292,29010
2019.9.10,509,148,151,0.0816,0.6864,173.76,0,15.5,2.9,20.12,193.76,143,144,0.0885,0.8577,291,295,42.6,0.0369,0.5325,42.3,0.0356,0.5309,555,333,310,28911
2019.9.11,515,131,166,0.0816,0.6864,205.55,0,16.5,2,20.4,215.55,143,144,0.0885,0.8577,274,310,42.7,0.0369,0.5325,42.5,0.0356,0.5309,570,330,280,28605
2019.9.12,514,143,145,0.0816,0.6864,190.18,0,11.7,2,18.62,140.18,144,144,0.0885,0.8577,287,289,42.8,0.0369,0.5325,42.5,0.0356,0.5309,658,332,262,31804
2019.9.13,527,149,140,0.0816,0.6864,0,0,14,2.2,0,160,144,144,0.0885,0.8577,293,284,42.8,0.0369,0.5325,42.6,0.0356,0.5309,669,327,298,31394
2019.9.14,538,137,127,0.0816,0.6864,282.18,43.35,18.8,1.5,33.07,235.53,144,144,0.0885,0.8577,281,271,42.7,0.0369,0.5325,42.5,0.0356,0.5309,627,359,353,29992
2019.9.15,561,139,143,0.0641,0.6739,225.37,0,14.7,2.8,21.17,175.37,160,152,0.0912,0.8436,299,295,42.4,0.0366,0.5314,42.3,0.0359,0.5473,625,390,345,29907
2019.9.16,584,126,136,0.0641,0.6739,227.3,0,18.6,4,20,237.3,167,168,0.0912,0.8436,293,304,42.7,0.0366,0.5314,42.5,0.0359,0.5473,612,389,337,32613
2019.9.17,636,146,156,0.0641,0.6739,184.82,0,16.4,3.5,20.93,204.82,168,168,0.0912,0.8436,314,324,42.8,0.0366,0.5314,42.6,0.0359,0.5473,582,326,288,32933
2019.9.18,636,153,148,0.0641,0.6739,187.91,0,11,3.2,20.89,197.91,168,167,0.0883,0.8602,321,315,42.6,0.0366,0.5314,42.3,0.0359,0.5473,590,328,304,33235
2019.9.19,646,164,154,0.0968,0.6569,181.98,0,8.2,2.3,15.15,151.98,159,168,0.0883,0.8602,323,322,42.2,0.0366,0.5314,42,0.0359,0.5473,566,324,299,32875
2019.9.20,647,154,157,0.0968,0.6569,0,0,6.4,1.5,0,130,167,165,0.0883,0.8602,321,322,41.5,0.0366,0.5314,41.3,0.0359,0.5473,647,336,316,32096
2019.9.21,683,133,118,0.0968,0.6569,264.77,44,9.9,4.1,20,208.77,168,168,0.0883,0.8602,301,286,41.9,0.0366,0.5314,41.8,0.0359,0.5473,606,333,287,32470
2019.9.22,687,93,90,0.0968,0.6569,209.26,0,10.5,3.7,13.02,209.26,166,168,0.0837,0.8567,259,258,41.8,0.0366,0.5314,41.8,0.0359,0.5473,583,327,271,30916
2019.9.23,642,105,84,0.0833,0.7029,161.56,0,9.8,3.1,18.1,181.56,158,157,0.0830,0.8561,263,241,41.5,0.0425,0.5358,41.5,0.0412,0.5489,587,322,239,29970
2019.9.24,754,116,120,0.0833,0.7029,192.79,0,11.5,3.4,12.26,192.79,158,159,0.0830,0.8561,274,279,40.9,0.0425,0.5358,40.9,0.0412,0.5489,513,327,285,28712
2019.9.25,804,129,127,0.0833,0.7029,191.66,0,14.2,4,15.84,241.66,154,146,0.0830,0.8561,283,273,40.3,0.0425,0.5358,40.4,0.0412,0.5489,312,216,256,29472
2019.9.26,758,113,102,0.0833,0.7029,191.47,0,3.5,1.8,16,81.47,133,146,0.0830,0.8561,246,248,39.7,0.0425,0.5358,39.9,0.0412,0.5489,595,272,191,28762
2019.9.27,1218,123,108,0.0833,0.7029,0,0,8.7,2.3,0,145,139,150,0.0830,0.8561,262,258,39.3,0.0425,0.5358,39.4,0.0412,0.5489,592,234,297,29362
2019.9.28,1465,137,159,0.0833,0.7029,280.4,43.47,12.2,3.6,16.24,228.87,136,134,0.0830,0.8561,273,293,39.2,0.0425,0.5358,39.1,0.0412,0.5489,587,324,288,30142
2019.9.29,1515,113,133,0.0833,0.7029,163.86,0,9.9,2.5,0,173.86,141,144,0.0830,0.8561,254,277,38.8,0.0425,0.5358,38.8,0.0412,0.5489,494,326,246,28811
2019.9.30,1779,78,93,0.0921,0.7647,188.38,0,12.9,3.5,15.72,208.38,151,148,0.0800,0.8314,229,241,38.4,0.0428,0.5911,38.4,0.0421,0.5628,429,251,260,29311
2019.10.1,1576,88,98,0.0921,0.7647,240.23,0,12.8,4.4,16.92,220.23,151,170,0.0800,0.8314,239,268,38.3,0.0428,0.5911,38.5,0.0421,0.5628,507,214,278,29716
2019.10.2,1437,88,79,0.0921,0.7647,190.99,0,14.6,3.6,36.22,240.99,168,174,0.0800,0.8314,256,253,38.4,0.0428,0.5911,38.2,0.0421,0.5628,172,102,107,30247
2019.10.3,1563,70,71,0.0921,0.7647,179.38,0,9.2,2.1,21.3,129.38,179,180,0.0800,0.8314,249,251,38.5,0.0428,0.5911,38.5,0.0421,0.5628,785,330,339,32094
2019.10.4,1444,74,81,0.0921,0.7647,0,0,5.2,1.7,0,85,143,152,0.0800,0.8314,217,233,39.1,0.0428,0.5911,39.1,0.0421,0.5628,554,327,311,32545
2019.10.5,1458,93,101,0.0833,0.7029,237.42,41.16,12,2.7,19.28,183.58,150,147,0.0830,0.8561,243,248,38.8,0.0425,0.5358,38.7,0.0412,0.5489,546,319,265,29008
2019.10.6,1438,85,79,0.0833,0.7029,212.45,0,14.4,4.2,15.44,232.45,143,151,0.0830,0.8561,228,230,38.8,0.0425,0.5358,38.8,0.0412,0.5489,566,275,213,30210
2019.10.7,1432,84,85,0.0833,0.7029,170.32,0,15.4,3.2,19.61,210.32,156,165,0.0830,0.8561,240,250,38.3,0.0425,0.5358,38.4,0.0412,0.5489,524,227,292,29491
2019.10.8,1449,101,77,0.0808,0.6988,171.51,0,11.7,3.6,19.94,191.51,142,151,0.0820,0.8657,243,228,38,0.0392,0.5296,38.1,0.0396,0.5381,517,240,298,29849
2019.10.9,1468,112,117,0.0808,0.6988,205.29,0,8.4,3,16.43,165.29,150,152,0.0820,0.8657,262,269,37.7,0.0392,0.5296,37.8,0.0396,0.5381,555,264,244,29236
2019.10.10,1440,81,67,0.0808,0.6988,189.72,0,3.9,2.1,8.94,129.72,165,156,0.0820,0.8657,246,223,37.4,0.0392,0.5296,37.4,0.0396,0.5381,539,271,272,29281
2019.10.11,1429,111,100,0.0808,0.6988,0,0,4.6,1.4,0,115,109,121,0.0820,0.8657,220,221,37.2,0.0392,0.5296,37.2,0.0396,0.5381,556,251,251,25891
2019.10.12,1494,110,108,0.0808,0.6988,285.19,42.74,9,3.8,13.36,232.93,153,135,0.0820,0.8657,263,243,37.8,0.0392,0.5296,37.9,0.0396,0.5381,559,269,284,26292
2019.10.13,1395,70,70,0.0808,0.6988,260.72,0,10.4,3.85,14.8,250.72,139,145,0.0820,0.8657,209,215,38.4,0.0392,0.5296,38.3,0.0396,0.5381,552,272,168,28260
2019.10.14,1510,78,86,0.0840,0.7833,194.11,0,8.5,2.9,15.4,204.11,161,160,0.0810,0.8451,239,246,38.2,0.0384,0.5267,38.1,0.0389,0.5292,561,268,284,28015
2019.10.15,1320,89,97,0.0840,0.7833,187.75,0,7.7,2.9,10.72,197.75,143,159,0.0810,0.8451,232,256,38,0.0384,0.5267,38,0.0389,0.5292,544,267,191,28768
2019.10.16,1312,85,69,0.0840,0.7833,221.94,0,9.4,3.1,11.36,216.94,172,186,0.0810,0.8451,257,255,37.7,0.0384,0.5267,37.9,0.0389,0.5292,564,268,298,29073
2019.10.17,1231,84,105,0.0840,0.7833,174.48,0,6.9,1.8,12.99,149.48,159,155,0.0810,0.8451,243,260,38,0.0384,0.5267,38.2,0.0389,0.5292,560,266,280,30553
